diamond_block	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
netherite_block	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
exposed_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
weathered_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
oxidized_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
exposed_cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
weathered_cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
oxidized_cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
exposed_cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
weathered_cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
oxidized_cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
exposed_cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
weathered_cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
oxidized_cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_copper_block	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_exposed_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_weathered_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_oxidized_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_exposed_cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_weathered_cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_oxidized_cut_copper	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
waxed_exposed_cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
waxed_weathered_cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
waxed_oxidized_cut_copper_stairs	75,45,0,0,2.5,0,0.375,0.375,0.375,75,-135,0,0,2.5,0,0.375,0.375,0.375
waxed_cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_exposed_cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_weathered_cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
waxed_oxidized_cut_copper_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
oak_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
spruce_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
birch_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
jungle_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
acacia_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cherry_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
dark_oak_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
mangrove_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
mangrove_roots	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
muddy_mangrove_roots	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
crimson_stem	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
warped_stem	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
bamboo_block	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_oak_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_spruce_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_birch_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_jungle_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_acacia_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_cherry_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_dark_oak_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_mangrove_log	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_crimson_stem	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_warped_stem	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_oak_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_spruce_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_birch_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_jungle_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_acacia_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_cherry_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_dark_oak_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_mangrove_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_crimson_hyphae	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_warped_hyphae	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
stripped_bamboo_block	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
oak_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
spruce_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
birch_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
jungle_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
acacia_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cherry_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
dark_oak_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
mangrove_wood	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
crimson_hyphae	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
warped_hyphae	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
oak_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
spruce_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
birch_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
jungle_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
acacia_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cherry_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
dark_oak_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
mangrove_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
azalea_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
flowering_azalea_leaves	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
sponge	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
wet_sponge	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
glass	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
tinted_glass	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
lapis_block	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
sandstone	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
chiseled_sandstone	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cut_sandstone	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cobweb	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
grass	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
fern	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
azalea	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
flowering_azalea	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
dead_bush	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
seagrass	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
sea_pickle	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
white_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
orange_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
magenta_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
light_blue_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
yellow_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
lime_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
pink_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
gray_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
light_gray_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cyan_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
purple_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
blue_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
brown_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
green_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
red_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
black_wool	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
dandelion	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
poppy	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
blue_orchid	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
allium	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
azure_bluet	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
red_tulip	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
orange_tulip	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
white_tulip	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
pink_tulip	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
oxeye_daisy	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
cornflower	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
lily_of_the_valley	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
wither_rose	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
torchflower	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
pitcher_plant	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
spore_blossom	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
brown_mushroom	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
red_mushroom	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
crimson_fungus	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
warped_fungus	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
crimson_roots	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
warped_roots	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
nether_sprouts	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
weeping_vines	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
twisting_vines	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
sugar_cane	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
kelp	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
moss_carpet	75,45,0,0,2.5,2,0.375,0.375,0.375,75,45,0,0,2.5,2,0.375,0.375,0.375
pink_petals	0,0,0,0,3,1,0.55,0.55,0.55,0,0,0,0,3,1,0.55,0.55,0.55
moss_block	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
hanging_roots	0,0,0,0,0,1,0.55,0.55,0.55,0,0,0,0,0,1,0.55,0.55,0.55
big_dripleaf	0,0,0,0,1,0,0.55,0.55,0.55,0,0,0,0,1,0,0.55,0.55,0.55
small_dripleaf	0,0,0,0,4,1,0.55,0.55,0.55,0,0,0,0,4,1,0.55,0.55,0.55
bamboo	0,-90,55,0,4.0,0.5,0.85,0.85,0.85,0,90,-55,0,4.0,0.5,0.85,0.85,0.85
oak_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
spruce_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
birch_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
jungle_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
acacia_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
cherry_slab	75,45,0,0,2.5,0,0.375,0.375,0.375,75,45,0,0,2.5,0,0.375,0.375,0.375
